7.500000000000000000e+01,5.300000000000000000e+01,8.800000000000000000e+01,6.700000000000000000e+01,2.070000000000000000e+02,3.260000000000000000e+02,1.710000000000000000e+02,2.690000000000000000e+02,2.990000000000000000e+02,3.530000000000000000e+02,4.200000000000000000e+02,2.840000000000000000e+02,5.300000000000000000e+02,2.740000000000000000e+02,8.440000000000000000e+02,5.080000000000000000e+02,5.340000000000000000e+02,5.870000000000000000e+02,7.190000000000000000e+02,1.918000000000000000e+03
7.500000000000000000e+01,4.500000000000000000e+01,8.100000000000000000e+01,8.300000000000000000e+01,2.410000000000000000e+02,2.820000000000000000e+02,1.780000000000000000e+02,2.350000000000000000e+02,3.440000000000000000e+02,2.660000000000000000e+02,3.660000000000000000e+02,3.630000000000000000e+02,3.280000000000000000e+02,3.670000000000000000e+02,5.000000000000000000e+02,3.760000000000000000e+02,6.160000000000000000e+02,7.750000000000000000e+02,6.930000000000000000e+02,3.081000000000000000e+03
7.500000000000000000e+01,5.300000000000000000e+01,9.400000000000000000e+01,6.700000000000000000e+01,2.410000000000000000e+02,3.410000000000000000e+02,1.690000000000000000e+02,3.360000000000000000e+02,5.440000000000000000e+02,3.280000000000000000e+02,4.950000000000000000e+02,3.210000000000000000e+02,5.250000000000000000e+02,3.690000000000000000e+02,4.290000000000000000e+02,6.480000000000000000e+02,1.051000000000000000e+03,8.720000000000000000e+02,8.910000000000000000e+02,2.424000000000000000e+03
1.330000000000000000e+02,6.100000000000000000e+01,8.300000000000000000e+01,6.700000000000000000e+01,1.850000000000000000e+02,2.850000000000000000e+02,1.660000000000000000e+02,2.690000000000000000e+02,4.080000000000000000e+02,4.720000000000000000e+02,3.790000000000000000e+02,1.310000000000000000e+02,5.250000000000000000e+02,3.480000000000000000e+02,4.810000000000000000e+02,4.570000000000000000e+02,1.467000000000000000e+03,6.200000000000000000e+02,1.119000000000000000e+03,1.808000000000000000e+03
8.000000000000000000e+01,4.500000000000000000e+01,8.500000000000000000e+01,6.700000000000000000e+01,1.570000000000000000e+02,2.750000000000000000e+02,1.730000000000000000e+02,2.690000000000000000e+02,4.040000000000000000e+02,4.310000000000000000e+02,4.200000000000000000e+02,1.310000000000000000e+02,3.730000000000000000e+02,2.640000000000000000e+02,4.810000000000000000e+02,4.570000000000000000e+02,5.710000000000000000e+02,5.640000000000000000e+02,6.870000000000000000e+02,2.835000000000000000e+03
7.500000000000000000e+01,6.100000000000000000e+01,8.300000000000000000e+01,8.300000000000000000e+01,2.570000000000000000e+02,2.990000000000000000e+02,1.660000000000000000e+02,3.210000000000000000e+02,3.700000000000000000e+02,3.400000000000000000e+02,4.560000000000000000e+02,2.190000000000000000e+02,3.740000000000000000e+02,5.140000000000000000e+02,4.810000000000000000e+02,4.570000000000000000e+02,1.051000000000000000e+03,1.322000000000000000e+03,2.221000000000000000e+03,1.125000000000000000e+03
7.500000000000000000e+01,5.300000000000000000e+01,8.300000000000000000e+01,8.200000000000000000e+01,2.400000000000000000e+02,2.820000000000000000e+02,1.570000000000000000e+02,3.320000000000000000e+02,3.440000000000000000e+02,3.530000000000000000e+02,4.160000000000000000e+02,2.190000000000000000e+02,3.730000000000000000e+02,5.140000000000000000e+02,3.700000000000000000e+02,2.910000000000000000e+02,9.510000000000000000e+02,1.264000000000000000e+03,1.282000000000000000e+03,1.464000000000000000e+03
7.500000000000000000e+01,6.100000000000000000e+01,1.100000000000000000e+02,8.200000000000000000e+01,2.410000000000000000e+02,3.390000000000000000e+02,1.660000000000000000e+02,2.840000000000000000e+02,5.440000000000000000e+02,3.880000000000000000e+02,2.510000000000000000e+02,2.750000000000000000e+02,3.750000000000000000e+02,4.580000000000000000e+02,5.140000000000000000e+02,3.290000000000000000e+02,1.435000000000000000e+03,1.322000000000000000e+03,6.870000000000000000e+02,1.808000000000000000e+03
8.000000000000000000e+01,5.300000000000000000e+01,8.500000000000000000e+01,8.200000000000000000e+01,1.570000000000000000e+02,2.820000000000000000e+02,1.650000000000000000e+02,3.210000000000000000e+02,2.910000000000000000e+02,5.100000000000000000e+02,4.560000000000000000e+02,2.190000000000000000e+02,3.730000000000000000e+02,3.320000000000000000e+02,5.000000000000000000e+02,5.520000000000000000e+02,1.176000000000000000e+03,5.040000000000000000e+02,1.162000000000000000e+03,8.870000000000000000e+02
6.500000000000000000e+01,5.300000000000000000e+01,1.100000000000000000e+02,8.200000000000000000e+01,2.070000000000000000e+02,2.820000000000000000e+02,1.570000000000000000e+02,2.530000000000000000e+02,3.350000000000000000e+02,3.770000000000000000e+02,3.660000000000000000e+02,2.190000000000000000e+02,3.750000000000000000e+02,4.040000000000000000e+02,5.000000000000000000e+02,3.640000000000000000e+02,6.160000000000000000e+02,1.080000000000000000e+03,1.176000000000000000e+03,1.425000000000000000e+03
