8.000000000000000000e+01,5.300000000000000000e+01,1.510000000000000000e+02,7.700000000000000000e+01,3.470000000000000000e+02,5.180000000000000000e+02,2.970000000000000000e+02,2.980000000000000000e+02,3.240000000000000000e+02,3.000000000000000000e+02,4.690000000000000000e+02,5.940000000000000000e+02,3.610000000000000000e+02,2.490000000000000000e+02,4.340000000000000000e+02,3.400000000000000000e+02,1.183000000000000000e+03,4.000000000000000000e+02,8.130000000000000000e+02,3.578000000000000000e+03
6.500000000000000000e+01,6.100000000000000000e+01,8.900000000000000000e+01,8.200000000000000000e+01,2.170000000000000000e+02,2.890000000000000000e+02,2.970000000000000000e+02,3.050000000000000000e+02,4.830000000000000000e+02,4.030000000000000000e+02,2.430000000000000000e+02,3.330000000000000000e+02,3.380000000000000000e+02,5.340000000000000000e+02,5.230000000000000000e+02,7.310000000000000000e+02,3.810000000000000000e+02,4.000000000000000000e+02,4.890000000000000000e+02,1.296000000000000000e+03
8.000000000000000000e+01,4.500000000000000000e+01,8.600000000000000000e+01,8.800000000000000000e+01,2.110000000000000000e+02,2.990000000000000000e+02,1.390000000000000000e+02,3.310000000000000000e+02,4.070000000000000000e+02,3.180000000000000000e+02,2.550000000000000000e+02,2.000000000000000000e+02,3.950000000000000000e+02,4.450000000000000000e+02,5.430000000000000000e+02,6.770000000000000000e+02,1.719000000000000000e+03,5.250000000000000000e+02,1.178000000000000000e+03,1.639000000000000000e+03
1.160000000000000000e+02,4.500000000000000000e+01,8.500000000000000000e+01,8.200000000000000000e+01,2.750000000000000000e+02,2.970000000000000000e+02,1.370000000000000000e+02,2.820000000000000000e+02,4.070000000000000000e+02,4.610000000000000000e+02,3.740000000000000000e+02,4.130000000000000000e+02,4.300000000000000000e+02,3.280000000000000000e+02,5.430000000000000000e+02,1.091000000000000000e+03,1.629000000000000000e+03,6.480000000000000000e+02,1.384000000000000000e+03,1.744000000000000000e+03
7.500000000000000000e+01,4.500000000000000000e+01,8.600000000000000000e+01,7.700000000000000000e+01,2.340000000000000000e+02,4.440000000000000000e+02,1.970000000000000000e+02,3.310000000000000000e+02,3.870000000000000000e+02,3.640000000000000000e+02,2.430000000000000000e+02,2.000000000000000000e+02,4.140000000000000000e+02,5.340000000000000000e+02,6.440000000000000000e+02,4.060000000000000000e+02,3.810000000000000000e+02,6.080000000000000000e+02,4.890000000000000000e+02,1.543000000000000000e+03
6.500000000000000000e+01,4.500000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,2.170000000000000000e+02,3.440000000000000000e+02,2.070000000000000000e+02,2.710000000000000000e+02,4.120000000000000000e+02,3.000000000000000000e+02,4.690000000000000000e+02,5.940000000000000000e+02,2.960000000000000000e+02,2.770000000000000000e+02,4.450000000000000000e+02,3.460000000000000000e+02,3.810000000000000000e+02,5.250000000000000000e+02,1.053000000000000000e+03,2.073000000000000000e+03
7.500000000000000000e+01,6.100000000000000000e+01,9.100000000000000000e+01,8.800000000000000000e+01,2.170000000000000000e+02,3.080000000000000000e+02,1.390000000000000000e+02,2.790000000000000000e+02,3.110000000000000000e+02,3.420000000000000000e+02,3.470000000000000000e+02,3.330000000000000000e+02,4.310000000000000000e+02,2.490000000000000000e+02,4.340000000000000000e+02,6.330000000000000000e+02,1.515000000000000000e+03,7.150000000000000000e+02,9.250000000000000000e+02,3.445000000000000000e+03
7.500000000000000000e+01,4.500000000000000000e+01,8.800000000000000000e+01,7.700000000000000000e+01,1.600000000000000000e+02,3.520000000000000000e+02,1.820000000000000000e+02,3.310000000000000000e+02,3.240000000000000000e+02,3.000000000000000000e+02,3.960000000000000000e+02,1.830000000000000000e+02,3.950000000000000000e+02,6.200000000000000000e+02,4.490000000000000000e+02,3.400000000000000000e+02,7.980000000000000000e+02,1.014000000000000000e+03,1.285000000000000000e+03,1.744000000000000000e+03
7.500000000000000000e+01,4.500000000000000000e+01,1.410000000000000000e+02,7.700000000000000000e+01,1.670000000000000000e+02,2.890000000000000000e+02,2.070000000000000000e+02,2.010000000000000000e+02,2.870000000000000000e+02,4.380000000000000000e+02,3.660000000000000000e+02,1.570000000000000000e+02,4.740000000000000000e+02,5.340000000000000000e+02,5.430000000000000000e+02,1.477000000000000000e+03,1.629000000000000000e+03,5.250000000000000000e+02,8.780000000000000000e+02,1.151000000000000000e+03
6.500000000000000000e+01,6.100000000000000000e+01,8.400000000000000000e+01,7.700000000000000000e+01,2.400000000000000000e+02,2.890000000000000000e+02,1.670000000000000000e+02,2.010000000000000000e+02,4.120000000000000000e+02,4.350000000000000000e+02,4.190000000000000000e+02,1.570000000000000000e+02,4.740000000000000000e+02,2.490000000000000000e+02,1.021000000000000000e+03,4.060000000000000000e+02,1.062000000000000000e+03,1.014000000000000000e+03,1.927000000000000000e+03,1.392000000000000000e+03
1.190000000000000000e+02,6.100000000000000000e+01,8.800000000000000000e+01,7.700000000000000000e+01,1.600000000000000000e+02,3.920000000000000000e+02,2.070000000000000000e+02,3.250000000000000000e+02,2.900000000000000000e+02,4.180000000000000000e+02,3.960000000000000000e+02,1.840000000000000000e+02,3.870000000000000000e+02,3.090000000000000000e+02,4.450000000000000000e+02,1.417000000000000000e+03,1.862000000000000000e+03,1.079000000000000000e+03,1.083000000000000000e+03,1.039000000000000000e+03
