2.130000000000000000e+02,2.030000000000000000e+02,1.900000000000000000e+02,3.640000000000000000e+02,3.770000000000000000e+02,3.380000000000000000e+02,5.250000000000000000e+02,5.380000000000000000e+02,4.990000000000000000e+02,6.860000000000000000e+02,7.770000000000000000e+02,7.900000000000000000e+02,9.950000000000000000e+02,1.073000000000000000e+03,1.047000000000000000e+03,1.161000000000000000e+03,1.564000000000000000e+03,1.291000000000000000e+03,1.704000000000000000e+03,1.379000000000000000e+03,1.964000000000000000e+03,2.182000000000000000e+03,1.896000000000000000e+03,1.714000000000000000e+03,2.735000000000000000e+03,2.566000000000000000e+03,2.579000000000000000e+03,3.496000000000000000e+03,4.013000000000000000e+03,3.197000000000000000e+03
2.130000000000000000e+02,2.130000000000000000e+02,1.900000000000000000e+02,3.510000000000000000e+02,3.510000000000000000e+02,3.640000000000000000e+02,6.130000000000000000e+02,4.990000000000000000e+02,5.250000000000000000e+02,6.860000000000000000e+02,6.990000000000000000e+02,6.730000000000000000e+02,9.560000000000000000e+02,1.151000000000000000e+03,1.021000000000000000e+03,1.551000000000000000e+03,1.291000000000000000e+03,1.486000000000000000e+03,1.951000000000000000e+03,1.860000000000000000e+03,1.951000000000000000e+03,2.286000000000000000e+03,1.883000000000000000e+03,1.675000000000000000e+03,2.826000000000000000e+03,2.410000000000000000e+03,2.904000000000000000e+03,3.314000000000000000e+03,3.847000000000000000e+03,3.379000000000000000e+03
2.030000000000000000e+02,1.770000000000000000e+02,2.130000000000000000e+02,3.250000000000000000e+02,3.120000000000000000e+02,4.130000000000000000e+02,5.640000000000000000e+02,5.510000000000000000e+02,4.990000000000000000e+02,7.250000000000000000e+02,6.340000000000000000e+02,7.250000000000000000e+02,1.099000000000000000e+03,1.177000000000000000e+03,1.073000000000000000e+03,1.564000000000000000e+03,1.564000000000000000e+03,1.551000000000000000e+03,1.847000000000000000e+03,1.899000000000000000e+03,1.626000000000000000e+03,2.312000000000000000e+03,2.143000000000000000e+03,1.701000000000000000e+03,2.800000000000000000e+03,3.203000000000000000e+03,2.878000000000000000e+03,3.522000000000000000e+03,3.158000000000000000e+03,3.197000000000000000e+03
1.900000000000000000e+02,1.770000000000000000e+02,1.770000000000000000e+02,3.510000000000000000e+02,3.510000000000000000e+02,3.510000000000000000e+02,6.130000000000000000e+02,4.600000000000000000e+02,6.030000000000000000e+02,7.640000000000000000e+02,6.080000000000000000e+02,7.120000000000000000e+02,1.047000000000000000e+03,9.820000000000000000e+02,1.112000000000000000e+03,1.369000000000000000e+03,1.421000000000000000e+03,1.551000000000000000e+03,1.665000000000000000e+03,1.925000000000000000e+03,1.821000000000000000e+03,2.182000000000000000e+03,2.273000000000000000e+03,2.351000000000000000e+03,3.125000000000000000e+03,3.164000000000000000e+03,2.501000000000000000e+03,3.600000000000000000e+03,3.496000000000000000e+03,2.846000000000000000e+03
2.130000000000000000e+02,2.130000000000000000e+02,1.770000000000000000e+02,3.900000000000000000e+02,3.770000000000000000e+02,3.640000000000000000e+02,5.640000000000000000e+02,4.730000000000000000e+02,6.030000000000000000e+02,5.950000000000000000e+02,7.640000000000000000e+02,7.250000000000000000e+02,9.560000000000000000e+02,1.177000000000000000e+03,9.950000000000000000e+02,1.278000000000000000e+03,1.174000000000000000e+03,1.613000000000000000e+03,1.574000000000000000e+03,1.990000000000000000e+03,1.925000000000000000e+03,2.104000000000000000e+03,2.364000000000000000e+03,2.169000000000000000e+03,2.826000000000000000e+03,3.034000000000000000e+03,2.774000000000000000e+03,3.132000000000000000e+03,3.327000000000000000e+03,3.587000000000000000e+03
2.130000000000000000e+02,2.030000000000000000e+02,2.130000000000000000e+02,3.900000000000000000e+02,4.130000000000000000e+02,3.510000000000000000e+02,5.380000000000000000e+02,5.900000000000000000e+02,6.030000000000000000e+02,7.380000000000000000e+02,5.820000000000000000e+02,6.470000000000000000e+02,9.170000000000000000e+02,1.073000000000000000e+03,1.203000000000000000e+03,1.434000000000000000e+03,1.174000000000000000e+03,1.408000000000000000e+03,1.834000000000000000e+03,1.873000000000000000e+03,1.873000000000000000e+03,2.273000000000000000e+03,1.753000000000000000e+03,2.234000000000000000e+03,2.644000000000000000e+03,2.462000000000000000e+03,3.060000000000000000e+03,2.820000000000000000e+03,2.859000000000000000e+03,4.013000000000000000e+03
2.130000000000000000e+02,2.130000000000000000e+02,2.030000000000000000e+02,4.130000000000000000e+02,3.640000000000000000e+02,3.900000000000000000e+02,4.990000000000000000e+02,5.120000000000000000e+02,4.730000000000000000e+02,6.730000000000000000e+02,6.470000000000000000e+02,7.250000000000000000e+02,1.086000000000000000e+03,1.151000000000000000e+03,1.099000000000000000e+03,1.395000000000000000e+03,1.577000000000000000e+03,1.369000000000000000e+03,1.665000000000000000e+03,1.873000000000000000e+03,1.769000000000000000e+03,2.273000000000000000e+03,2.078000000000000000e+03,2.156000000000000000e+03,3.099000000000000000e+03,2.605000000000000000e+03,2.761000000000000000e+03,3.808000000000000000e+03,3.665000000000000000e+03,3.236000000000000000e+03
2.130000000000000000e+02,1.640000000000000000e+02,1.900000000000000000e+02,3.770000000000000000e+02,3.640000000000000000e+02,3.120000000000000000e+02,5.510000000000000000e+02,5.640000000000000000e+02,6.030000000000000000e+02,7.250000000000000000e+02,7.640000000000000000e+02,8.030000000000000000e+02,1.099000000000000000e+03,1.177000000000000000e+03,1.164000000000000000e+03,1.551000000000000000e+03,1.356000000000000000e+03,1.278000000000000000e+03,1.873000000000000000e+03,1.483000000000000000e+03,1.613000000000000000e+03,1.714000000000000000e+03,2.390000000000000000e+03,2.325000000000000000e+03,2.397000000000000000e+03,2.722000000000000000e+03,2.969000000000000000e+03,3.730000000000000000e+03,2.950000000000000000e+03,3.834000000000000000e+03
1.900000000000000000e+02,1.770000000000000000e+02,2.030000000000000000e+02,3.510000000000000000e+02,4.130000000000000000e+02,3.640000000000000000e+02,5.640000000000000000e+02,6.030000000000000000e+02,6.030000000000000000e+02,7.250000000000000000e+02,7.510000000000000000e+02,6.990000000000000000e+02,9.170000000000000000e+02,9.820000000000000000e+02,1.021000000000000000e+03,1.460000000000000000e+03,1.356000000000000000e+03,1.421000000000000000e+03,1.834000000000000000e+03,1.522000000000000000e+03,1.925000000000000000e+03,1.935000000000000000e+03,2.091000000000000000e+03,2.351000000000000000e+03,2.852000000000000000e+03,3.164000000000000000e+03,2.306000000000000000e+03,3.366000000000000000e+03,3.106000000000000000e+03,3.210000000000000000e+03
1.770000000000000000e+02,1.900000000000000000e+02,1.770000000000000000e+02,3.250000000000000000e+02,3.380000000000000000e+02,3.900000000000000000e+02,5.770000000000000000e+02,4.990000000000000000e+02,6.130000000000000000e+02,6.600000000000000000e+02,7.120000000000000000e+02,5.820000000000000000e+02,1.190000000000000000e+03,1.021000000000000000e+03,1.138000000000000000e+03,1.343000000000000000e+03,1.343000000000000000e+03,1.291000000000000000e+03,1.873000000000000000e+03,2.003000000000000000e+03,1.405000000000000000e+03,2.065000000000000000e+03,2.208000000000000000e+03,2.234000000000000000e+03,2.761000000000000000e+03,2.722000000000000000e+03,2.839000000000000000e+03,3.496000000000000000e+03,3.353000000000000000e+03,3.535000000000000000e+03
