C:\Users\paulz\anaconda3\envs\IPyHOP\python.exe "C:/Users/paulz/OneDrive/Documents/UMD/Research/Planning Nau/IPyHOP/examples/satellite/satellite_tests.py"
(2, 1000, 20, 3)
((1, 2, 17), (1006, 0.21875, 96))
((1, 2, 18), (1083, 0.375, 138))
((1, 2, 19), (2532, 1.0, 178))
((1, 3, 0), (52, 0.0, 9))
((1, 3, 1), (180, 0.03125, 25))
((1, 3, 2), (177, 0.015625, 20))
((1, 3, 3), (295, 0.046875, 29))
((1, 3, 4), (217, 0.03125, 35))
((1, 3, 5), (254, 0.046875, 39))
((1, 3, 6), (378, 0.078125, 40))
((1, 3, 7), (311, 0.046875, 36))
((1, 3, 8), (430, 0.09375, 58))
((1, 3, 9), (583, 0.125, 65))
((1, 3, 10), (751, 0.15625, 67))
((1, 3, 11), (864, 0.203125, 69))
((1, 3, 12), (815, 0.203125, 126))
((1, 3, 13), (387, 0.09375, 58))
((1, 3, 14), (681, 0.203125, 86))
((1, 3, 15), (908, 0.296875, 89))
((1, 3, 16), (1025, 0.328125, 69))
((1, 3, 17), (353, 0.078125, 61))
((1, 3, 18), (1875, 0.609375, 156))
((1, 3, 19), (3747, 1.5625, 198))
((1, 4, 0), (52, 0.0, 9))
((1, 4, 1), (180, 0.03125, 25))
((1, 4, 2), (76, 0.015625, 16))
((1, 4, 3), (271, 0.03125, 35))
((1, 4, 4), (253, 0.046875, 35))
((1, 4, 5), (237, 0.046875, 37))
((1, 4, 6), (249, 0.046875, 37))
((1, 4, 7), (511, 0.09375, 52))
((1, 4, 8), (500, 0.09375, 58))
((1, 4, 9), (204, 0.046875, 46))
((1, 4, 10), (664, 0.125, 62))
((1, 4, 11), (1987, 0.421875, 96))
((1, 4, 12), (1609, 0.421875, 137))
((1, 4, 13), (1010, 0.21875, 80))
((1, 4, 14), (846, 0.234375, 87))
((1, 4, 15), (553, 0.15625, 77))
((1, 4, 16), (911, 0.296875, 69))
((1, 4, 17), (801, 0.203125, 82))
((1, 4, 18), (1083, 0.390625, 138))
((1, 4, 19), (2904, 1.1875, 187))
((1, 5, 0), (52, 0.015625, 9))
((1, 5, 1), (180, 0.015625, 25))
((1, 5, 2), (143, 0.03125, 23))
((1, 5, 3), (394, 0.0625, 44))
((1, 5, 4), (253, 0.03125, 35))
((1, 5, 5), (202, 0.03125, 31))
((1, 5, 6), (360, 0.09375, 36))
((1, 5, 7), (311, 0.046875, 36))
((1, 5, 8), (500, 0.09375, 58))
((1, 5, 9), (376, 0.078125, 52))
((1, 5, 10), (441, 0.09375, 53))
((1, 5, 11), (1577, 0.359375, 88))
((1, 5, 12), (815, 0.203125, 126))
((1, 5, 13), (735, 0.171875, 71))
((1, 5, 14), (628, 0.203125, 82))
((1, 5, 15), (1139, 0.390625, 112))
((1, 5, 16), (501, 0.140625, 50))
((1, 5, 17), (561, 0.125, 72))
((1, 5, 18), (1650, 0.59375, 151))
((1, 5, 19), (2910, 1.234375, 189))
((1, 6, 0), (52, 0.0, 9))
((1, 6, 1), (180, 0.03125, 25))
((1, 6, 2), (200, 0.015625, 24))
((1, 6, 3), (337, 0.0625, 37))
((1, 6, 4), (131, 0.03125, 21))
((1, 6, 5), (325, 0.046875, 33))
((1, 6, 6), (366, 0.0625, 47))
((1, 6, 7), (439, 0.078125, 42))
((1, 6, 8), (414, 0.09375, 58))
((1, 6, 9), (680, 0.125, 64))
((1, 6, 10), (379, 0.078125, 57))
((1, 6, 11), (499, 0.109375, 63))
((1, 6, 12), (1647, 0.421875, 142))
((1, 6, 13), (733, 0.1875, 73))
((1, 6, 14), (700, 0.203125, 90))
((1, 6, 15), (1252, 0.375, 103))
((1, 6, 16), (915, 0.296875, 71))
((1, 6, 17), (571, 0.125, 66))
((1, 6, 18), (1131, 0.390625, 139))
((1, 6, 19), (2581, 0.984375, 174))
((1, 7, 0), (52, 0.0, 9))
((1, 7, 1), (179, 0.03125, 24))
((1, 7, 2), (136, 0.015625, 20))
((1, 7, 3), (271, 0.03125, 35))
((1, 7, 4), (121, 0.03125, 20))
((1, 7, 5), (239, 0.03125, 39))
((1, 7, 6), (150, 0.03125, 26))
((1, 7, 7), (253, 0.046875, 36))
((1, 7, 8), (426, 0.09375, 56))
((1, 7, 9), (841, 0.15625, 61))
((1, 7, 10), (243, 0.0625, 45))
((1, 7, 11), (1044, 0.234375, 76))
((1, 7, 12), (1228, 0.328125, 132))
((1, 7, 13), (405, 0.109375, 63))
((1, 7, 14), (730, 0.21875, 90))
((1, 7, 15), (1219, 0.328125, 105))
((1, 7, 16), (776, 0.296875, 73))
((1, 7, 17), (766, 0.171875, 81))
((1, 7, 18), (1115, 0.375, 139))
((1, 7, 19), (1487, 0.71875, 173))
((1, 8, 0), (52, 0.015625, 9))
((1, 8, 1), (180, 0.015625, 25))
((1, 8, 2), (126, 0.03125, 22))
((1, 8, 3), (410, 0.046875, 33))
((1, 8, 4), (131, 0.03125, 21))
((1, 8, 5), (277, 0.03125, 32))
((1, 8, 6), (323, 0.046875, 42))
((1, 8, 7), (283, 0.046875, 38))
((1, 8, 8), (770, 0.140625, 66))
((1, 8, 9), (410, 0.09375, 54))
((1, 8, 10), (642, 0.109375, 56))
((1, 8, 11), (982, 0.21875, 85))
((1, 8, 12), (1483, 0.40625, 145))
((1, 8, 13), (1030, 0.21875, 71))
((1, 8, 14), (975, 0.296875, 87))
((1, 8, 15), (905, 0.265625, 98))
((1, 8, 16), (1009, 0.296875, 74))
((1, 8, 17), (493, 0.109375, 64))
((1, 8, 18), (1999, 0.609375, 158))
((1, 8, 19), (2779, 1.140625, 182))
((1, 9, 0), (52, 0.015625, 9))
((1, 9, 1), (180, 0.015625, 25))
((1, 9, 2), (331, 0.046875, 28))
((1, 9, 3), (425, 0.0625, 44))
((1, 9, 4), (253, 0.03125, 35))
((1, 9, 5), (377, 0.0625, 43))
((1, 9, 6), (226, 0.03125, 36))
((1, 9, 7), (494, 0.09375, 49))
((1, 9, 8), (576, 0.109375, 60))
((1, 9, 9), (966, 0.234375, 85))
((1, 9, 10), (627, 0.125, 60))
((1, 9, 11), (831, 0.1875, 69))
((1, 9, 12), (1151, 0.3125, 118))
((1, 9, 13), (911, 0.1875, 75))
((1, 9, 14), (820, 0.25, 86))
((1, 9, 15), (1814, 0.515625, 114))
((1, 9, 16), (1788, 0.46875, 78))
((1, 9, 17), (364, 0.078125, 57))
((1, 9, 18), (2374, 0.71875, 156))
((1, 9, 19), (2001, 0.8125, 175))
((1, 10, 0), (52, 0.0, 9))
((1, 10, 1), (180, 0.015625, 25))
((1, 10, 2), (142, 0.03125, 22))
((1, 10, 3), (370, 0.046875, 37))
((1, 10, 4), (253, 0.046875, 35))
((1, 10, 5), (390, 0.0625, 37))
((1, 10, 6), (187, 0.03125, 27))
((1, 10, 7), (303, 0.0625, 37))
((1, 10, 8), (414, 0.109375, 53))
((1, 10, 9), (1134, 0.203125, 70))
((1, 10, 10), (413, 0.09375, 55))
((1, 10, 11), (1243, 0.25, 79))
((1, 10, 12), (2464, 0.640625, 160))
((1, 10, 13), (736, 0.15625, 66))
((1, 10, 14), (550, 0.15625, 84))
((1, 10, 15), (899, 0.25, 95))
((1, 10, 16), (993, 0.296875, 73))
((1, 10, 17), (561, 0.125, 72))
((1, 10, 18), (1222, 0.4375, 145))
((1, 10, 19), (2211, 0.8125, 183))
((1, 11, 0), (52, 0.0, 9))
((1, 11, 1), (132, 0.015625, 23))
((1, 11, 2), (239, 0.03125, 25))
((1, 11, 3), (203, 0.015625, 26))
((1, 11, 4), (253, 0.03125, 35))
((1, 11, 5), (324, 0.046875, 37))
((1, 11, 6), (346, 0.0625, 43))
((1, 11, 7), (311, 0.046875, 36))
((1, 11, 8), (392, 0.078125, 52))
((1, 11, 9), (594, 0.140625, 64))
((1, 11, 10), (390, 0.078125, 54))
((1, 11, 11), (853, 0.15625, 65))
((1, 11, 12), (1790, 0.484375, 144))
((1, 11, 13), (486, 0.125, 64))
((1, 11, 14), (666, 0.203125, 87))
((1, 11, 15), (676, 0.265625, 87))
((1, 11, 16), (883, 0.25, 66))
((1, 11, 17), (690, 0.140625, 69))
((1, 11, 18), (606, 0.234375, 133))
((1, 11, 19), (1771, 0.875, 181))
((1, 12, 0), (52, 0.015625, 9))
((1, 12, 1), (249, 0.03125, 36))
((1, 12, 2), (183, 0.03125, 26))
((1, 12, 3), (322, 0.046875, 32))
((1, 12, 4), (253, 0.03125, 35))
((1, 12, 5), (277, 0.046875, 32))
((1, 12, 6), (263, 0.046875, 34))
((1, 12, 7), (438, 0.078125, 41))
((1, 12, 8), (536, 0.109375, 54))
((1, 12, 9), (621, 0.140625, 64))
((1, 12, 10), (241, 0.046875, 45))
((1, 12, 11), (1434, 0.34375, 88))
((1, 12, 12), (878, 0.25, 128))
((1, 12, 13), (1183, 0.28125, 94))
((1, 12, 14), (700, 0.203125, 90))
((1, 12, 15), (1191, 0.375, 109))
((1, 12, 16), (901, 0.328125, 66))
((1, 12, 17), (623, 0.140625, 70))
((1, 12, 18), (1009, 0.359375, 132))
((1, 12, 19), (3207, 1.328125, 196))
((1, 13, 0), (52, 0.0, 9))
((1, 13, 1), (180, 0.03125, 25))
((1, 13, 2), (106, 0.015625, 20))
((1, 13, 3), (310, 0.046875, 34))
((1, 13, 4), (217, 0.03125, 35))
((1, 13, 5), (331, 0.0625, 28))
((1, 13, 6), (366, 0.0625, 47))
((1, 13, 7), (410, 0.078125, 42))
((1, 13, 8), (549, 0.109375, 58))
((1, 13, 9), (536, 0.109375, 60))
((1, 13, 10), (478, 0.109375, 52))
((1, 13, 11), (779, 0.234375, 79))
((1, 13, 12), (1328, 0.34375, 136))
((1, 13, 13), (658, 0.171875, 80))
((1, 13, 14), (626, 0.203125, 90))
((1, 13, 15), (1340, 0.375, 98))
((1, 13, 16), (909, 0.25, 64))
((1, 13, 17), (455, 0.109375, 58))
((1, 13, 18), (1101, 0.375, 138))
((1, 13, 19), (2830, 1.125, 191))
((1, 14, 0), (52, 0.015625, 9))
((1, 14, 1), (180, 0.015625, 25))
((1, 14, 2), (200, 0.03125, 24))
((1, 14, 3), (441, 0.0625, 38))
((1, 14, 4), (108, 0.015625, 20))
((1, 14, 5), (271, 0.046875, 41))
((1, 14, 6), (226, 0.046875, 36))
((1, 14, 7), (263, 0.046875, 31))
((1, 14, 8), (442, 0.078125, 56))
((1, 14, 9), (680, 0.140625, 64))
((1, 14, 10), (250, 0.046875, 45))
((1, 14, 11), (1711, 0.390625, 100))
((1, 14, 12), (1876, 0.484375, 144))
((1, 14, 13), (1070, 0.28125, 89))
((1, 14, 14), (920, 0.25, 95))
((1, 14, 15), (1041, 0.3125, 105))
((1, 14, 16), (664, 0.21875, 63))
((1, 14, 17), (690, 0.15625, 69))
((1, 14, 18), (1515, 0.484375, 140))
((1, 14, 19), (3071, 1.0625, 181))
((1, 15, 0), (52, 0.0, 9))
((1, 15, 1), (132, 0.015625, 23))
((1, 15, 2), (196, 0.03125, 22))
((1, 15, 3), (318, 0.046875, 30))
((1, 15, 4), (253, 0.03125, 35))
((1, 15, 5), (447, 0.078125, 38))
((1, 15, 6), (346, 0.0625, 43))
((1, 15, 7), (509, 0.078125, 45))
((1, 15, 8), (346, 0.09375, 51))
((1, 15, 9), (659, 0.125, 58))
((1, 15, 10), (458, 0.09375, 57))
((1, 15, 11), (846, 0.203125, 67))
((1, 15, 12), (1800, 0.4375, 144))
((1, 15, 13), (1212, 0.265625, 90))
((1, 15, 14), (838, 0.25, 94))
((1, 15, 15), (635, 0.21875, 88))
((1, 15, 16), (818, 0.234375, 63))
((1, 15, 17), (843, 0.21875, 82))
((1, 15, 18), (998, 0.359375, 138))
((1, 15, 19), (3622, 1.46875, 189))
((1, 16, 0), (52, 0.0, 9))
((1, 16, 1), (249, 0.03125, 36))
((1, 16, 2), (138, 0.015625, 22))
((1, 16, 3), (322, 0.046875, 32))
((1, 16, 4), (191, 0.046875, 32))
((1, 16, 5), (379, 0.0625, 46))
((1, 16, 6), (305, 0.046875, 39))
((1, 16, 7), (565, 0.09375, 52))
((1, 16, 8), (515, 0.109375, 57))
((1, 16, 9), (622, 0.140625, 65))
((1, 16, 10), (429, 0.078125, 55))
((1, 16, 11), (2071, 0.421875, 108))
((1, 16, 12), (1533, 0.359375, 138))
((1, 16, 13), (841, 0.1875, 79))
((1, 16, 14), (862, 0.265625, 88))
((1, 16, 15), (999, 0.265625, 96))
((1, 16, 16), (294, 0.0625, 46))
((1, 16, 17), (463, 0.09375, 68))
((1, 16, 18), (810, 0.34375, 136))
((1, 16, 19), (2665, 1.0, 181))
((1, 17, 0), (52, 0.0, 9))
((1, 17, 1), (180, 0.03125, 25))
((1, 17, 2), (76, 0.0, 16))
((1, 17, 3), (295, 0.046875, 29))
((1, 17, 4), (149, 0.015625, 26))
((1, 17, 5), (417, 0.078125, 52))
((1, 17, 6), (226, 0.046875, 36))
((1, 17, 7), (311, 0.046875, 36))
((1, 17, 8), (359, 0.078125, 47))
((1, 17, 9), (589, 0.125, 62))
((1, 17, 10), (247, 0.0625, 45))
((1, 17, 11), (835, 0.203125, 71))
((1, 17, 12), (1184, 0.328125, 128))
((1, 17, 13), (588, 0.140625, 68))
((1, 17, 14), (808, 0.203125, 86))
((1, 17, 15), (1370, 0.4375, 103))
((1, 17, 16), (736, 0.1875, 54))
((1, 17, 17), (635, 0.15625, 71))
((1, 17, 18), (1083, 0.359375, 138))
((1, 17, 19), (1363, 0.59375, 172))
((1, 18, 0), (52, 0.0, 9))
((1, 18, 1), (180, 0.03125, 25))
((1, 18, 2), (182, 0.03125, 23))
((1, 18, 3), (299, 0.03125, 31))
((1, 18, 4), (253, 0.046875, 35))
((1, 18, 5), (229, 0.03125, 30))
((1, 18, 6), (131, 0.015625, 26))
((1, 18, 7), (297, 0.046875, 38))
((1, 18, 8), (291, 0.046875, 44))
((1, 18, 9), (829, 0.15625, 65))
((1, 18, 10), (396, 0.09375, 50))
((1, 18, 11), (571, 0.140625, 65))
((1, 18, 12), (1119, 0.296875, 137))
((1, 18, 13), (863, 0.234375, 83))
((1, 18, 14), (674, 0.203125, 88))
((1, 18, 15), (892, 0.25, 83))
((1, 18, 16), (959, 0.296875, 70))
((1, 18, 17), (461, 0.109375, 68))
((1, 18, 18), (1597, 0.515625, 144))
((1, 18, 19), (4189, 1.59375, 196))
((1, 19, 0), (52, 0.0, 9))
((1, 19, 1), (180, 0.03125, 25))
((1, 19, 2), (106, 0.015625, 20))
((1, 19, 3), (431, 0.0625, 39))
((1, 19, 4), (253, 0.03125, 35))
((1, 19, 5), (330, 0.0625, 41))
((1, 19, 6), (229, 0.046875, 30))
((1, 19, 7), (281, 0.046875, 36))
((1, 19, 8), (388, 0.078125, 52))
((1, 19, 9), (481, 0.09375, 55))
((1, 19, 10), (611, 0.125, 57))
((1, 19, 11), (846, 0.1875, 66))
((1, 19, 12), (1045, 0.28125, 128))
((1, 19, 13), (1265, 0.28125, 85))
((1, 19, 14), (702, 0.203125, 85))
((1, 19, 15), (1869, 0.53125, 112))
((1, 19, 16), (674, 0.1875, 60))
((1, 19, 17), (776, 0.171875, 73))
((1, 19, 18), (1241, 0.453125, 146))
((1, 19, 19), (720, 0.28125, 156))
((1, 20, 0), (52, 0.0, 9))
((1, 20, 1), (249, 0.046875, 36))
((1, 20, 2), (144, 0.015625, 24))
((1, 20, 3), (318, 0.03125, 30))
((1, 20, 4), (253, 0.046875, 35))
((1, 20, 5), (186, 0.03125, 31))
((1, 20, 6), (366, 0.0625, 47))
((1, 20, 7), (410, 0.078125, 42))
((1, 20, 8), (380, 0.078125, 54))
((1, 20, 9), (772, 0.15625, 70))
((1, 20, 10), (582, 0.109375, 52))
((1, 20, 11), (1401, 0.3125, 87))
((1, 20, 12), (526, 0.171875, 118))
((1, 20, 13), (981, 0.21875, 72))
((1, 20, 14), (610, 0.203125, 90))
((1, 20, 15), (1229, 0.390625, 108))
((1, 20, 16), (1311, 0.390625, 77))
((1, 20, 17), (606, 0.15625, 71))
((1, 20, 18), (1173, 0.40625, 143))
((1, 20, 19), (3905, 1.5625, 190))
((1, 21, 0), (52, 0.015625, 9))
((1, 21, 1), (179, 0.015625, 24))
((1, 21, 2), (138, 0.015625, 22))
((1, 21, 3), (269, 0.046875, 31))
((1, 21, 4), (253, 0.046875, 35))
((1, 21, 5), (156, 0.03125, 28))
((1, 21, 6), (323, 0.046875, 42))
((1, 21, 7), (297, 0.0625, 38))
((1, 21, 8), (448, 0.078125, 57))
((1, 21, 9), (392, 0.078125, 52))
((1, 21, 10), (597, 0.109375, 57))
((1, 21, 11), (1615, 0.359375, 96))
((1, 21, 12), (1775, 0.4375, 137))
((1, 21, 13), (768, 0.15625, 68))
((1, 21, 14), (857, 0.265625, 97))
((1, 21, 15), (1031, 0.296875, 92))
((1, 21, 16), (1018, 0.3125, 69))
((1, 21, 17), (687, 0.15625, 75))
((1, 21, 18), (1004, 0.390625, 142))
((1, 21, 19), (906, 0.453125, 166))
((1, 22, 0), (52, 0.0, 9))
((1, 22, 1), (180, 0.03125, 25))
((1, 22, 2), (222, 0.03125, 25))
((1, 22, 3), (368, 0.046875, 30))
((1, 22, 4), (253, 0.046875, 35))
((1, 22, 5), (267, 0.046875, 36))
((1, 22, 6), (323, 0.0625, 42))
((1, 22, 7), (446, 0.078125, 47))
((1, 22, 8), (414, 0.09375, 58))
((1, 22, 9), (423, 0.09375, 59))
((1, 22, 10), (409, 0.078125, 49))
((1, 22, 11), (846, 0.203125, 67))
((1, 22, 12), (1104, 0.3125, 129))
((1, 22, 13), (691, 0.15625, 64))
((1, 22, 14), (916, 0.265625, 88))
((1, 22, 15), (792, 0.296875, 89))
((1, 22, 16), (432, 0.140625, 54))
((1, 22, 17), (451, 0.109375, 64))
((1, 22, 18), (956, 0.359375, 139))
((1, 22, 19), (4390, 1.734375, 196))
((1, 23, 0), (52, 0.0, 9))
((1, 23, 1), (180, 0.03125, 25))
((1, 23, 2), (305, 0.03125, 25))
((1, 23, 3), (472, 0.078125, 46))
((1, 23, 4), (191, 0.03125, 32))
((1, 23, 5), (186, 0.03125, 31))
((1, 23, 6), (359, 0.078125, 40))
((1, 23, 7), (321, 0.0625, 41))
((1, 23, 8), (399, 0.09375, 53))
((1, 23, 9), (733, 0.171875, 71))
((1, 23, 10), (390, 0.078125, 50))
((1, 23, 11), (972, 0.234375, 75))
((1, 23, 12), (2229, 0.640625, 158))
((1, 23, 13), (673, 0.15625, 64))
((1, 23, 14), (730, 0.203125, 90))
((1, 23, 15), (899, 0.265625, 95))
((1, 23, 16), (1258, 0.328125, 66))
((1, 23, 17), (914, 0.25, 87))
((1, 23, 18), (1129, 0.390625, 140))
((1, 23, 19), (3833, 1.640625, 212))
((1, 24, 0), (52, 0.0, 9))
((1, 24, 1), (180, 0.03125, 25))
((1, 24, 2), (294, 0.046875, 25))
((1, 24, 3), (287, 0.03125, 33))
((1, 24, 4), (180, 0.03125, 30))
((1, 24, 5), (220, 0.046875, 36))
((1, 24, 6), (323, 0.046875, 42))
((1, 24, 7), (453, 0.09375, 54))
((1, 24, 8), (556, 0.109375, 58))
((1, 24, 9), (928, 0.171875, 68))
((1, 24, 10), (394, 0.09375, 50))
((1, 24, 11), (1649, 0.390625, 97))
((1, 24, 12), (951, 0.265625, 132))
((1, 24, 13), (953, 0.203125, 70))
((1, 24, 14), (871, 0.265625, 98))
((1, 24, 15), (867, 0.3125, 98))
((1, 24, 16), (701, 0.1875, 60))
((1, 24, 17), (608, 0.125, 69))
((1, 24, 18), (1157, 0.46875, 139))
((1, 24, 19), (3068, 1.171875, 168))
((1, 25, 0), (52, 0.015625, 9))
((1, 25, 1), (180, 0.015625, 25))
((1, 25, 2), (200, 0.03125, 24))
((1, 25, 3), (354, 0.046875, 37))
((1, 25, 4), (253, 0.046875, 35))
((1, 25, 5), (313, 0.046875, 41))
((1, 25, 6), (323, 0.046875, 42))
((1, 25, 7), (776, 0.171875, 68))
((1, 25, 8), (392, 0.078125, 52))
((1, 25, 9), (563, 0.109375, 60))
((1, 25, 10), (580, 0.109375, 52))
((1, 25, 11), (1189, 0.265625, 82))
((1, 25, 12), (1456, 0.390625, 132))
((1, 25, 13), (1474, 0.34375, 86))
((1, 25, 14), (928, 0.265625, 88))
((1, 25, 15), (741, 0.234375, 87))
((1, 25, 16), (744, 0.25, 64))
((1, 25, 17), (491, 0.109375, 67))
((1, 25, 18), (1130, 0.4375, 136))
((1, 25, 19), (1385, 0.59375, 167))
((1, 26, 0), (52, 0.0, 9))
((1, 26, 1), (180, 0.03125, 25))
((1, 26, 2), (182, 0.03125, 23))
((1, 26, 3), (271, 0.03125, 35))
((1, 26, 4), (253, 0.046875, 35))
((1, 26, 5), (222, 0.046875, 36))
((1, 26, 6), (187, 0.03125, 28))
((1, 26, 7), (532, 0.109375, 55))
((1, 26, 8), (626, 0.140625, 58))
((1, 26, 9), (597, 0.140625, 66))
((1, 26, 10), (611, 0.125, 57))
((1, 26, 11), (1046, 0.25, 82))
((1, 26, 12), (1842, 0.59375, 156))
((1, 26, 13), (906, 0.234375, 81))
((1, 26, 14), (839, 0.265625, 97))
((1, 26, 15), (1368, 0.390625, 103))
((1, 26, 16), (1077, 0.34375, 60))
((1, 26, 17), (607, 0.125, 72))
((1, 26, 18), (1376, 0.46875, 145))
((1, 26, 19), (1832, 0.890625, 179))
((1, 27, 0), (52, 0.015625, 9))
((1, 27, 1), (180, 0.015625, 25))
((1, 27, 2), (144, 0.03125, 24))
((1, 27, 3), (335, 0.046875, 35))
((1, 27, 4), (144, 0.015625, 24))
((1, 27, 5), (201, 0.03125, 28))
((1, 27, 6), (226, 0.046875, 36))
((1, 27, 7), (656, 0.109375, 51))
((1, 27, 8), (399, 0.09375, 53))
((1, 27, 9), (469, 0.09375, 59))
((1, 27, 10), (704, 0.140625, 56))
((1, 27, 11), (1283, 0.265625, 75))
((1, 27, 12), (1074, 0.265625, 124))
((1, 27, 13), (387, 0.09375, 58))
((1, 27, 14), (546, 0.15625, 83))
((1, 27, 15), (995, 0.296875, 102))
((1, 27, 16), (969, 0.296875, 67))
((1, 27, 17), (507, 0.109375, 68))
((1, 27, 18), (1255, 0.40625, 143))
((1, 27, 19), (4022, 1.75, 208))
((1, 28, 0), (52, 0.0, 9))
((1, 28, 1), (180, 0.03125, 25))
((1, 28, 2), (142, 0.015625, 22))
((1, 28, 3), (302, 0.046875, 33))
((1, 28, 4), (175, 0.046875, 27))
((1, 28, 5), (265, 0.03125, 37))
((1, 28, 6), (323, 0.046875, 42))
((1, 28, 7), (311, 0.046875, 36))
((1, 28, 8), (357, 0.0625, 51))
((1, 28, 9), (237, 0.0625, 47))
((1, 28, 10), (429, 0.078125, 55))
((1, 28, 11), (1479, 0.359375, 89))
((1, 28, 12), (1228, 0.328125, 138))
((1, 28, 13), (873, 0.21875, 75))
((1, 28, 14), (562, 0.140625, 81))
((1, 28, 15), (1234, 0.34375, 101))
((1, 28, 16), (810, 0.234375, 66))
((1, 28, 17), (608, 0.125, 69))
((1, 28, 18), (1777, 0.53125, 149))
((1, 28, 19), (2364, 0.84375, 176))
((1, 29, 0), (52, 0.0, 9))
((1, 29, 1), (180, 0.03125, 25))
((1, 29, 2), (256, 0.03125, 28))
((1, 29, 3), (203, 0.03125, 26))
((1, 29, 4), (144, 0.015625, 24))
((1, 29, 5), (218, 0.046875, 33))
((1, 29, 6), (323, 0.046875, 42))
((1, 29, 7), (363, 0.109375, 48))
((1, 29, 8), (457, 0.09375, 57))
((1, 29, 9), (457, 0.09375, 57))
((1, 29, 10), (413, 0.09375, 61))
((1, 29, 11), (719, 0.171875, 80))
((1, 29, 12), (1600, 0.375, 141))
((1, 29, 13), (651, 0.171875, 71))
((1, 29, 14), (698, 0.21875, 89))
((1, 29, 15), (908, 0.296875, 89))
((1, 29, 16), (1077, 0.296875, 72))
((1, 29, 17), (561, 0.125, 72))
((1, 29, 18), (1091, 0.453125, 142))
((1, 29, 19), (3723, 1.515625, 206))
((1, 30, 0), (52, 0.0, 9))
((1, 30, 1), (249, 0.046875, 36))
((1, 30, 2), (257, 0.03125, 26))
((1, 30, 3), (351, 0.046875, 35))
((1, 30, 4), (180, 0.03125, 30))
((1, 30, 5), (324, 0.046875, 32))
((1, 30, 6), (154, 0.03125, 27))
((1, 30, 7), (580, 0.140625, 65))
((1, 30, 8), (414, 0.078125, 58))
((1, 30, 9), (1161, 0.234375, 76))
((1, 30, 10), (243, 0.046875, 45))
((1, 30, 11), (985, 0.21875, 73))
((1, 30, 12), (2200, 0.5, 135))
((1, 30, 13), (621, 0.125, 69))
((1, 30, 14), (866, 0.265625, 92))
((1, 30, 15), (1022, 0.34375, 103))
((1, 30, 16), (926, 0.34375, 74))
((1, 30, 17), (690, 0.140625, 69))
((1, 30, 18), (1115, 0.375, 139))
((1, 30, 19), (1191, 0.6875, 164))
((1, 31, 0), (52, 0.0, 9))
((1, 31, 1), (180, 0.03125, 25))
((1, 31, 2), (208, 0.03125, 23))
((1, 31, 3), (320, 0.046875, 33))
