C:\Users\paulz\anaconda3\envs\IPyHOP\python.exe "C:/Users/paulz/OneDrive/Documents/UMD/Research/Planning Nau/IPyHOP/examples/satellite/satellite_tests.py"
(2, 1000, 20, 3)
((0, 5, 9), (212, 0.09375, 48))
((0, 5, 10), (281, 0.171875, 63))
((0, 5, 11), (360, 0.21875, 67))
((0, 5, 12), (692, 0.71875, 116))
((0, 5, 13), (929, 0.6875, 101))
((0, 5, 14), (485, 0.375, 85))
((0, 5, 15), (651, 0.75, 112))
((0, 5, 16), (330, 0.265625, 54))
((0, 5, 17), (241, 0.109375, 46))
((0, 5, 18), (664, 0.765625, 128))
((0, 5, 19), (821, 1.8125, 225))
((0, 6, 0), (52, 0.015625, 9))
((0, 6, 1), (100, 0.03125, 25))
((0, 6, 2), (89, 0.015625, 11))
((0, 6, 3), (138, 0.03125, 30))
((0, 6, 4), (120, 0.03125, 20))
((0, 6, 5), (136, 0.03125, 35))
((0, 6, 6), (143, 0.0625, 24))
((0, 6, 7), (190, 0.0625, 39))
((0, 6, 8), (292, 0.203125, 64))
((0, 6, 9), (210, 0.09375, 44))
((0, 6, 10), (332, 0.1875, 73))
((0, 6, 11), (356, 0.21875, 67))
((0, 6, 12), (776, 0.703125, 119))
((0, 6, 13), (559, 0.4375, 87))
((0, 6, 14), (380, 0.359375, 71))
((0, 6, 15), (562, 0.640625, 119))
((0, 6, 16), (326, 0.265625, 54))
((0, 6, 17), (243, 0.125, 45))
((0, 6, 18), (526, 0.71875, 104))
((0, 6, 19), (839, 2.40625, 227))
((0, 7, 0), (52, 0.0, 9))
((0, 7, 1), (92, 0.015625, 21))
((0, 7, 2), (91, 0.03125, 18))
((0, 7, 3), (152, 0.078125, 38))
((0, 7, 4), (120, 0.03125, 17))
((0, 7, 5), (140, 0.0625, 37))
((0, 7, 6), (136, 0.046875, 22))
((0, 7, 7), (192, 0.109375, 45))
((0, 7, 8), (263, 0.1875, 58))
((0, 7, 9), (218, 0.125, 44))
((0, 7, 10), (221, 0.078125, 48))
((0, 7, 11), (361, 0.25, 66))
((0, 7, 12), (529, 0.390625, 94))
((0, 7, 13), (641, 0.390625, 68))
((0, 7, 14), (393, 0.34375, 79))
((0, 7, 15), (533, 0.609375, 108))
((0, 7, 16), (324, 0.25, 54))
((0, 7, 17), (239, 0.125, 48))
((0, 7, 18), (543, 0.515625, 118))
((0, 7, 19), (840, 2.796875, 232))
((0, 8, 0), (52, 0.0, 9))
((0, 8, 1), (100, 0.03125, 25))
((0, 8, 2), (106, 0.03125, 19))
((0, 8, 3), (154, 0.078125, 37))
((0, 8, 4), (120, 0.03125, 20))
((0, 8, 5), (136, 0.03125, 33))
((0, 8, 6), (153, 0.078125, 33))
((0, 8, 7), (180, 0.046875, 39))
((0, 8, 8), (258, 0.125, 57))
((0, 8, 9), (220, 0.109375, 46))
((0, 8, 10), (393, 0.328125, 90))
((0, 8, 11), (350, 0.1875, 69))
((0, 8, 12), (996, 0.984375, 121))
((0, 8, 13), (887, 0.6875, 83))
((0, 8, 14), (359, 0.46875, 82))
((0, 8, 15), (497, 0.5625, 108))
((0, 8, 16), (655, 0.59375, 81))
((0, 8, 17), (235, 0.09375, 44))
((0, 8, 18), (499, 0.4375, 112))
((0, 8, 19), (802, 1.140625, 219))
((0, 9, 0), (52, 0.015625, 9))
((0, 9, 1), (92, 0.015625, 21))
((0, 9, 2), (71, 0.0, 11))
((0, 9, 3), (152, 0.078125, 38))
((0, 9, 4), (157, 0.0625, 33))
((0, 9, 5), (144, 0.0625, 37))
((0, 9, 6), (143, 0.0625, 23))
((0, 9, 7), (192, 0.09375, 43))
((0, 9, 8), (208, 0.078125, 48))
((0, 9, 9), (224, 0.140625, 46))
((0, 9, 10), (264, 0.140625, 61))
((0, 9, 11), (366, 0.25, 65))
((0, 9, 12), (785, 0.71875, 121))
((0, 9, 13), (582, 0.4375, 83))
((0, 9, 14), (340, 0.171875, 71))
((0, 9, 15), (450, 0.5, 100))
((0, 9, 16), (314, 0.1875, 56))
((0, 9, 17), (243, 0.125, 45))
((0, 9, 18), (495, 0.359375, 110))
((0, 9, 19), (826, 1.96875, 224))
((0, 10, 0), (52, 0.015625, 9))
((0, 10, 1), (92, 0.015625, 21))
((0, 10, 2), (116, 0.03125, 19))
((0, 10, 3), (132, 0.03125, 30))
((0, 10, 4), (120, 0.03125, 17))
((0, 10, 5), (146, 0.0625, 33))
((0, 10, 6), (139, 0.046875, 24))
((0, 10, 7), (188, 0.078125, 43))
((0, 10, 8), (308, 0.15625, 65))
((0, 10, 9), (208, 0.078125, 46))
((0, 10, 10), (403, 0.40625, 92))
((0, 10, 11), (379, 0.34375, 71))
((0, 10, 12), (447, 0.28125, 83))
((0, 10, 13), (566, 0.453125, 85))
((0, 10, 14), (693, 0.859375, 110))
((0, 10, 15), (581, 0.765625, 111))
((0, 10, 16), (310, 0.1875, 54))
((0, 10, 17), (259, 0.203125, 48))
((0, 10, 18), (539, 0.5, 114))
((0, 10, 19), (818, 2.09375, 224))
((0, 11, 0), (52, 0.015625, 9))
((0, 11, 1), (100, 0.046875, 25))
((0, 11, 2), (116, 0.046875, 19))
((0, 11, 3), (144, 0.0625, 30))
((0, 11, 4), (120, 0.0625, 19))
((0, 11, 5), (144, 0.109375, 37))
((0, 11, 6), (135, 0.078125, 24))
((0, 11, 7), (180, 0.0625, 39))
((0, 11, 8), (214, 0.1875, 51))
((0, 11, 9), (214, 0.140625, 46))
((0, 11, 10), (225, 0.15625, 48))
((0, 11, 11), (342, 0.171875, 67))
((0, 11, 12), (463, 0.453125, 84))
((0, 11, 13), (578, 0.515625, 90))
((0, 11, 14), (478, 0.484375, 88))
((0, 11, 15), (476, 0.578125, 104))
((0, 11, 16), (337, 0.359375, 56))
((0, 11, 17), (239, 0.140625, 48))
((0, 11, 18), (585, 0.671875, 126))
((0, 11, 19), (787, 0.703125, 214))
((0, 12, 0), (52, 0.0, 9))
((0, 12, 1), (102, 0.046875, 21))
((0, 12, 2), (89, 0.03125, 11))
((0, 12, 3), (132, 0.03125, 30))
((0, 12, 4), (120, 0.0625, 17))
((0, 12, 5), (136, 0.03125, 33))
((0, 12, 6), (147, 0.078125, 22))
((0, 12, 7), (196, 0.140625, 47))
((0, 12, 8), (236, 0.140625, 53))
((0, 12, 9), (206, 0.078125, 44))
((0, 12, 10), (231, 0.1875, 52))
((0, 12, 11), (366, 0.328125, 71))
((0, 12, 12), (767, 0.734375, 117))
((0, 12, 13), (550, 0.390625, 84))
((0, 12, 14), (415, 0.40625, 83))
((0, 12, 15), (543, 0.6875, 103))
((0, 12, 16), (334, 0.34375, 58))
((0, 12, 17), (231, 0.09375, 46))
((0, 12, 18), (596, 1.109375, 127))
((0, 12, 19), (818, 1.9375, 227))
((0, 13, 0), (52, 0.0, 9))
((0, 13, 1), (100, 0.046875, 25))
((0, 13, 2), (106, 0.03125, 19))
((0, 13, 3), (150, 0.046875, 34))
((0, 13, 4), (120, 0.03125, 17))
((0, 13, 5), (146, 0.0625, 37))
((0, 13, 6), (135, 0.046875, 22))
((0, 13, 7), (184, 0.046875, 39))
((0, 13, 8), (221, 0.125, 52))
((0, 13, 9), (224, 0.109375, 44))
((0, 13, 10), (239, 0.171875, 55))
((0, 13, 11), (356, 0.3125, 69))
((0, 13, 12), (501, 0.671875, 95))
((0, 13, 13), (329, 0.40625, 39))
((0, 13, 14), (364, 0.4375, 75))
((0, 13, 15), (395, 0.453125, 94))
((0, 13, 16), (320, 0.25, 54))
((0, 13, 17), (227, 0.078125, 44))
((0, 13, 18), (555, 0.546875, 116))
((0, 13, 19), (783, 0.609375, 213))
((0, 14, 0), (52, 0.0, 9))
((0, 14, 1), (102, 0.03125, 21))
((0, 14, 2), (91, 0.03125, 10))
((0, 14, 3), (148, 0.0625, 37))
((0, 14, 4), (108, 0.015625, 17))
((0, 14, 5), (144, 0.0625, 37))
((0, 14, 6), (245, 0.125, 43))
((0, 14, 7), (190, 0.09375, 39))
((0, 14, 8), (226, 0.1875, 57))
((0, 14, 9), (206, 0.078125, 44))
((0, 14, 10), (300, 0.171875, 62))
((0, 14, 11), (350, 0.203125, 67))
((0, 14, 12), (870, 1.03125, 129))
((0, 14, 13), (905, 0.703125, 94))
((0, 14, 14), (370, 0.421875, 72))
((0, 14, 15), (969, 1.015625, 126))
((0, 14, 16), (326, 0.265625, 54))
((0, 14, 17), (235, 0.09375, 47))
((0, 14, 18), (526, 0.6875, 102))
((0, 14, 19), (827, 1.890625, 221))
((0, 15, 0), (52, 0.015625, 9))
((0, 15, 1), (104, 0.03125, 28))
((0, 15, 2), (89, 0.03125, 11))
((0, 15, 3), (148, 0.078125, 38))
((0, 15, 4), (120, 0.03125, 17))
((0, 15, 5), (146, 0.046875, 33))
((0, 15, 6), (139, 0.046875, 22))
((0, 15, 7), (186, 0.0625, 39))
((0, 15, 8), (225, 0.140625, 54))
((0, 15, 9), (210, 0.09375, 44))
((0, 15, 10), (220, 0.078125, 46))
((0, 15, 11), (363, 0.265625, 67))
((0, 15, 12), (751, 0.84375, 129))
((0, 15, 13), (568, 0.484375, 79))
((0, 15, 14), (366, 0.453125, 73))
((0, 15, 15), (490, 0.65625, 107))
((0, 15, 16), (326, 0.3125, 54))
((0, 15, 17), (277, 0.25, 46))
((0, 15, 18), (521, 0.796875, 113))
((0, 15, 19), (821, 1.875, 221))
((0, 16, 0), (52, 0.0, 9))
((0, 16, 1), (100, 0.03125, 25))
((0, 16, 2), (116, 0.03125, 19))
((0, 16, 3), (148, 0.0625, 39))
((0, 16, 4), (158, 0.109375, 31))
((0, 16, 5), (140, 0.0625, 37))
((0, 16, 6), (144, 0.046875, 27))
((0, 16, 7), (206, 0.140625, 43))
((0, 16, 8), (325, 0.234375, 69))
((0, 16, 9), (210, 0.078125, 44))
((0, 16, 10), (312, 0.1875, 71))
((0, 16, 11), (374, 0.390625, 74))
((0, 16, 12), (595, 0.78125, 107))
((0, 16, 13), (602, 0.5, 73))
((0, 16, 14), (367, 0.359375, 67))
((0, 16, 15), (421, 0.40625, 98))
((0, 16, 16), (326, 0.296875, 55))
((0, 16, 17), (245, 0.125, 44))
((0, 16, 18), (545, 0.65625, 120))
((0, 16, 19), (822, 2.09375, 227))
((0, 17, 0), (52, 0.0, 9))
((0, 17, 1), (92, 0.03125, 21))
((0, 17, 2), (95, 0.046875, 15))
((0, 17, 3), (142, 0.0625, 32))
((0, 17, 4), (120, 0.046875, 20))
((0, 17, 5), (140, 0.046875, 37))
((0, 17, 6), (139, 0.0625, 22))
((0, 17, 7), (192, 0.09375, 43))
((0, 17, 8), (221, 0.109375, 52))
((0, 17, 9), (216, 0.09375, 46))
((0, 17, 10), (375, 0.265625, 68))
((0, 17, 11), (354, 0.21875, 68))
((0, 17, 12), (441, 0.28125, 86))
((0, 17, 13), (331, 0.25, 41))
((0, 17, 14), (338, 0.140625, 71))
((0, 17, 15), (391, 0.46875, 88))
((0, 17, 16), (946, 0.984375, 118))
((0, 17, 17), (253, 0.15625, 44))
((0, 17, 18), (519, 0.78125, 103))
((0, 17, 19), (802, 1.703125, 217))
((0, 18, 0), (52, 0.015625, 9))
((0, 18, 1), (102, 0.03125, 21))
((0, 18, 2), (89, 0.015625, 11))
((0, 18, 3), (138, 0.03125, 30))
((0, 18, 4), (120, 0.03125, 20))
((0, 18, 5), (156, 0.0625, 37))
((0, 18, 6), (141, 0.0625, 27))
((0, 18, 7), (192, 0.078125, 43))
((0, 18, 8), (406, 0.234375, 65))
((0, 18, 9), (210, 0.078125, 44))
((0, 18, 10), (249, 0.109375, 54))
((0, 18, 11), (376, 0.34375, 72))
((0, 18, 12), (943, 1.03125, 129))
((0, 18, 13), (331, 0.28125, 41))
((0, 18, 14), (384, 0.390625, 77))
((0, 18, 15), (821, 0.90625, 116))
((0, 18, 16), (332, 0.328125, 56))
((0, 18, 17), (245, 0.15625, 45))
((0, 18, 18), (694, 1.046875, 136))
((0, 18, 19), (810, 1.40625, 214))
((0, 19, 0), (52, 0.015625, 9))
((0, 19, 1), (102, 0.03125, 21))
((0, 19, 2), (116, 0.046875, 19))
((0, 19, 3), (156, 0.078125, 41))
((0, 19, 4), (120, 0.03125, 17))
((0, 19, 5), (152, 0.0625, 33))
((0, 19, 6), (237, 0.109375, 39))
((0, 19, 7), (192, 0.09375, 45))
((0, 19, 8), (216, 0.125, 49))
((0, 19, 9), (206, 0.078125, 44))
((0, 19, 10), (429, 0.359375, 93))
((0, 19, 11), (356, 0.265625, 65))
((0, 19, 12), (630, 0.6875, 107))
((0, 19, 13), (563, 0.4375, 88))
((0, 19, 14), (779, 0.609375, 91))
((0, 19, 15), (488, 0.578125, 103))
((0, 19, 16), (314, 0.1875, 54))
((0, 19, 17), (237, 0.09375, 43))
((0, 19, 18), (555, 0.5, 116))
((0, 19, 19), (799, 1.390625, 221))
((0, 20, 0), (52, 0.015625, 9))
((0, 20, 1), (100, 0.03125, 25))
((0, 20, 2), (114, 0.046875, 23))
((0, 20, 3), (146, 0.0625, 34))
((0, 20, 4), (116, 0.03125, 21))
((0, 20, 5), (140, 0.046875, 35))
((0, 20, 6), (135, 0.046875, 24))
((0, 20, 7), (196, 0.078125, 39))
((0, 20, 8), (216, 0.109375, 46))
((0, 20, 9), (212, 0.09375, 44))
((0, 20, 10), (290, 0.15625, 67))
((0, 20, 11), (375, 0.3125, 66))
((0, 20, 12), (471, 0.46875, 83))
((0, 20, 13), (591, 0.453125, 84))
((0, 20, 14), (344, 0.171875, 69))
((0, 20, 15), (486, 0.421875, 101))
((0, 20, 16), (342, 0.375, 58))
((0, 20, 17), (247, 0.15625, 51))
((0, 20, 18), (505, 0.5, 113))
((0, 20, 19), (808, 1.3125, 218))
((0, 21, 0), (52, 0.0, 9))
((0, 21, 1), (100, 0.03125, 25))
((0, 21, 2), (114, 0.046875, 23))
((0, 21, 3), (132, 0.03125, 30))
((0, 21, 4), (120, 0.03125, 17))
((0, 21, 5), (140, 0.0625, 37))
((0, 21, 6), (139, 0.0625, 22))
((0, 21, 7), (196, 0.078125, 39))
((0, 21, 8), (216, 0.09375, 51))
((0, 21, 9), (224, 0.125, 44))
((0, 21, 10), (223, 0.109375, 47))
((0, 21, 11), (374, 0.3125, 71))
((0, 21, 12), (471, 0.46875, 83))
((0, 21, 13), (743, 0.53125, 87))
((0, 21, 14), (356, 0.28125, 71))
((0, 21, 15), (385, 0.34375, 84))
((0, 21, 16), (344, 0.375, 54))
((0, 21, 17), (247, 0.140625, 45))
((0, 21, 18), (510, 0.5625, 105))
((0, 21, 19), (820, 1.90625, 224))
((0, 22, 0), (52, 0.015625, 9))
((0, 22, 1), (100, 0.03125, 25))
((0, 22, 2), (116, 0.03125, 19))
((0, 22, 3), (144, 0.046875, 30))
((0, 22, 4), (116, 0.046875, 19))
((0, 22, 5), (146, 0.0625, 37))
((0, 22, 6), (181, 0.0625, 31))
((0, 22, 7), (190, 0.09375, 39))
((0, 22, 8), (236, 0.109375, 51))
((0, 22, 9), (240, 0.1875, 51))
((0, 22, 10), (277, 0.140625, 59))
((0, 22, 11), (354, 0.21875, 69))
((0, 22, 12), (1357, 1.75, 157))
((0, 22, 13), (552, 0.359375, 75))
((0, 22, 14), (567, 0.53125, 84))
((0, 22, 15), (520, 0.609375, 114))
((0, 22, 16), (330, 0.28125, 54))
((0, 22, 17), (235, 0.09375, 44))
((0, 22, 18), (516, 0.6875, 110))
((0, 22, 19), (807, 1.546875, 221))
((0, 23, 0), (52, 0.015625, 9))
((0, 23, 1), (100, 0.03125, 25))
((0, 23, 2), (116, 0.03125, 19))
((0, 23, 3), (150, 0.0625, 34))
((0, 23, 4), (259, 0.15625, 57))
((0, 23, 5), (132, 0.03125, 33))
((0, 23, 6), (153, 0.0625, 33))
((0, 23, 7), (180, 0.03125, 39))
((0, 23, 8), (342, 0.203125, 59))
((0, 23, 9), (210, 0.078125, 44))
((0, 23, 10), (589, 0.390625, 97))
((0, 23, 11), (380, 0.390625, 75))
((0, 23, 12), (849, 0.84375, 128))
((0, 23, 13), (380, 0.234375, 65))
((0, 23, 14), (383, 0.265625, 77))
((0, 23, 15), (1034, 0.90625, 129))
((0, 23, 16), (354, 0.375, 56))
((0, 23, 17), (265, 0.1875, 46))
((0, 23, 18), (686, 1.125, 132))
((0, 23, 19), (795, 0.828125, 213))
((0, 24, 0), (52, 0.0, 9))
((0, 24, 1), (100, 0.03125, 25))
((0, 24, 2), (95, 0.03125, 22))
((0, 24, 3), (156, 0.0625, 34))
((0, 24, 4), (120, 0.046875, 17))
((0, 24, 5), (148, 0.046875, 33))
((0, 24, 6), (143, 0.0625, 22))
((0, 24, 7), (206, 0.125, 43))
((0, 24, 8), (216, 0.109375, 46))
((0, 24, 9), (202, 0.046875, 44))
((0, 24, 10), (312, 0.171875, 71))
((0, 24, 11), (350, 0.1875, 67))
((0, 24, 12), (1084, 1.015625, 138))
((0, 24, 13), (328, 0.171875, 55))
((0, 24, 14), (383, 0.40625, 80))
((0, 24, 15), (447, 0.65625, 106))
((0, 24, 16), (340, 0.3125, 54))
((0, 24, 17), (271, 0.203125, 44))
((0, 24, 18), (497, 0.421875, 110))
((0, 24, 19), (790, 0.9375, 219))
((0, 25, 0), (52, 0.015625, 9))
((0, 25, 1), (102, 0.03125, 21))
((0, 25, 2), (79, 0.015625, 14))
((0, 25, 3), (140, 0.046875, 34))
((0, 25, 4), (258, 0.109375, 39))
((0, 25, 5), (142, 0.046875, 33))
((0, 25, 6), (139, 0.046875, 22))
((0, 25, 7), (180, 0.0625, 39))
((0, 25, 8), (210, 0.109375, 50))
((0, 25, 9), (210, 0.078125, 46))
((0, 25, 10), (326, 0.234375, 66))
((0, 25, 11), (365, 0.25, 66))
((0, 25, 12), (751, 0.796875, 126))
((0, 25, 13), (338, 0.28125, 39))
((0, 25, 14), (513, 0.421875, 86))
((0, 25, 15), (391, 0.390625, 92))
((0, 25, 16), (485, 0.359375, 69))
((0, 25, 17), (251, 0.140625, 44))
((0, 25, 18), (696, 1.03125, 140))
((0, 25, 19), (788, 0.6875, 215))
((0, 26, 0), (52, 0.015625, 9))
((0, 26, 1), (104, 0.03125, 28))
((0, 26, 2), (97, 0.03125, 14))
((0, 26, 3), (160, 0.078125, 40))
((0, 26, 4), (112, 0.03125, 17))
((0, 26, 5), (148, 0.046875, 33))
((0, 26, 6), (281, 0.15625, 49))
((0, 26, 7), (190, 0.078125, 39))
((0, 26, 8), (230, 0.125, 52))
((0, 26, 9), (212, 0.09375, 48))
((0, 26, 10), (292, 0.1875, 68))
((0, 26, 11), (374, 0.296875, 67))
((0, 26, 12), (774, 0.78125, 120))
((0, 26, 13), (764, 0.484375, 86))
((0, 26, 14), (375, 0.25, 76))
((0, 26, 15), (643, 0.65625, 110))
((0, 26, 16), (314, 0.1875, 54))
((0, 26, 17), (245, 0.125, 42))
((0, 26, 18), (506, 0.546875, 108))
((0, 26, 19), (819, 1.734375, 221))
((0, 27, 0), (52, 0.015625, 9))
((0, 27, 1), (92, 0.015625, 21))
((0, 27, 2), (91, 0.015625, 10))
((0, 27, 3), (142, 0.046875, 32))
((0, 27, 4), (120, 0.03125, 17))
((0, 27, 5), (140, 0.0625, 37))
((0, 27, 6), (309, 0.125, 46))
((0, 27, 7), (180, 0.03125, 39))
((0, 27, 8), (225, 0.140625, 54))
((0, 27, 9), (218, 0.109375, 44))
((0, 27, 10), (339, 0.28125, 76))
((0, 27, 11), (360, 0.21875, 68))
((0, 27, 12), (489, 0.5625, 79))
((0, 27, 13), (323, 0.234375, 41))
((0, 27, 14), (342, 0.203125, 73))
((0, 27, 15), (951, 1.0, 132))
((0, 27, 16), (320, 0.203125, 54))
((0, 27, 17), (239, 0.109375, 44))
((0, 27, 18), (507, 0.5625, 115))
((0, 27, 19), (791, 0.921875, 217))
((0, 28, 0), (52, 0.0, 9))
((0, 28, 1), (100, 0.03125, 25))
((0, 28, 2), (79, 0.015625, 14))
((0, 28, 3), (144, 0.0625, 36))
((0, 28, 4), (166, 0.078125, 38))
((0, 28, 5), (142, 0.046875, 33))
((0, 28, 6), (254, 0.140625, 46))
((0, 28, 7), (190, 0.0625, 39))
((0, 28, 8), (363, 0.25, 71))
((0, 28, 9), (208, 0.078125, 46))
((0, 28, 10), (237, 0.140625, 51))
((0, 28, 11), (369, 0.359375, 73))
((0, 28, 12), (788, 0.8125, 121))
((0, 28, 13), (549, 0.453125, 84))
((0, 28, 14), (378, 0.421875, 73))
((0, 28, 15), (577, 0.828125, 119))
((0, 28, 16), (318, 0.203125, 54))
((0, 28, 17), (245, 0.125, 44))
((0, 28, 18), (494, 0.359375, 105))
((0, 28, 19), (800, 1.21875, 218))
((0, 29, 0), (52, 0.0, 9))
((0, 29, 1), (104, 0.046875, 28))
((0, 29, 2), (87, 0.015625, 16))
((0, 29, 3), (148, 0.0625, 32))
((0, 29, 4), (112, 0.015625, 17))
((0, 29, 5), (140, 0.0625, 37))
((0, 29, 6), (135, 0.03125, 22))
((0, 29, 7), (186, 0.0625, 39))
((0, 29, 8), (253, 0.125, 52))
((0, 29, 9), (220, 0.125, 48))
((0, 29, 10), (231, 0.140625, 51))
((0, 29, 11), (393, 0.359375, 70))
((0, 29, 12), (725, 0.75, 119))
((0, 29, 13), (804, 0.484375, 82))
((0, 29, 14), (344, 0.21875, 73))
((0, 29, 15), (389, 0.34375, 85))
((0, 29, 16), (346, 0.34375, 54))
((0, 29, 17), (235, 0.09375, 44))
((0, 29, 18), (508, 0.515625, 105))
((0, 29, 19), (798, 1.171875, 219))
((0, 30, 0), (52, 0.0, 9))
((0, 30, 1), (100, 0.03125, 25))
((0, 30, 2), (91, 0.03125, 10))
((0, 30, 3), (132, 0.015625, 30))
((0, 30, 4), (120, 0.046875, 19))
((0, 30, 5), (152, 0.078125, 42))
((0, 30, 6), (147, 0.0625, 22))
((0, 30, 7), (206, 0.125, 43))
((0, 30, 8), (214, 0.109375, 51))
((0, 30, 9), (216, 0.109375, 46))
((0, 30, 10), (231, 0.109375, 52))
((0, 30, 11), (364, 0.25, 67))
((0, 30, 12), (770, 0.78125, 95))
((0, 30, 13), (561, 0.4375, 80))
((0, 30, 14), (438, 0.484375, 87))
((0, 30, 15), (875, 0.96875, 120))
((0, 30, 16), (589, 0.59375, 85))
((0, 30, 17), (245, 0.125, 48))
((0, 30, 18), (720, 1.140625, 148))
((0, 30, 19), (789, 0.671875, 213))
((0, 31, 0), (52, 0.015625, 9))
((0, 31, 1), (100, 0.03125, 25))
((0, 31, 2), (89, 0.015625, 11))
((0, 31, 3), (136, 0.046875, 30))
((0, 31, 4), (120, 0.03125, 17))
((0, 31, 5), (148, 0.0625, 39))
((0, 31, 6), (139, 0.0625, 26))
((0, 31, 7), (180, 0.046875, 39))
((0, 31, 8), (204, 0.09375, 50))
